,Id,monthly_rent,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4m1,r4m2,tamhog,tamviv,escolari,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu6,epared1,etecho1,eviv1,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,region_central,region_chorotega,region_pacifico_central,region_brunca,region_huetar_atlantica,region_huetar_norte,zona_urbana,zona_rural,age,Target,tech_individuo,tech_hogar,monthly_rent_log,bedrooms_to_rooms,rent_to_rooms,SQBage,SQBhogar_total,child_dependency,rooms_per_person,female_weight,male_weight,edu_jefe
41,ID_1f68e9b45,90000.0,0,5,0,1,1,1,1.0,0,1,0,1,2,2,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,922a1f87a,0,2,0,0,0,0,0,0,0,0,1,0,2,1.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,24,4,4,9.0,11.407564949312402,0.4,18000.0,576,4,0.0,0.4,0.25,0.25,81
42,ID_e3869ade2,365976.0,0,8,0,1,1,1,1.0,0,2,0,1,3,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,a57a1f2f4,1,2,1,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,15,4,4,25.0,12.810323036462957,0.375,45747.0,225,16,0.25,0.5,0.1111111111111111,0.4444444444444444,225
43,ID_451a7e35a,365976.0,0,8,0,1,1,1,1.0,0,2,0,1,3,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,a57a1f2f4,1,2,1,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,76,4,4,25.0,12.810323036462957,0.375,45747.0,5776,16,0.25,0.5,0.1111111111111111,0.4444444444444444,225
44,ID_cf3c3d7ec,365976.0,0,8,0,1,1,1,1.0,0,2,0,1,3,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,a57a1f2f4,1,2,1,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,44,4,4,25.0,12.810323036462957,0.375,45747.0,1936,16,0.25,0.5,0.1111111111111111,0.4444444444444444,225
45,ID_feda408ee,90111.11111111111,0,4,0,1,1,0,0.0,0,1,0,1,2,2,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9b084b23d,0,2,2,0,0,0,0,0,0,0,1,0,2,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,69,4,1,1.0,11.40879875576133,0.5,22527.777777777777,4761,16,0.0,1.0,0.25,0.25,289
46,ID_4dd2eaeba,90111.11111111111,0,4,0,1,1,0,0.0,0,1,0,1,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9b084b23d,0,2,2,0,1,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,94,4,1,1.0,11.40879875576133,0.5,22527.777777777777,8836,16,0.0,1.0,0.25,0.25,289
47,ID_34d68201f,190826.71317829457,0,5,0,1,1,1,1.0,0,1,1,1,3,3,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6ddd55b3e,1,2,0,0,0,0,0,0,0,0,1,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,45,4,4,9.0,12.159121034371921,0.4,38165.34263565891,2025,9,0.3333333333333333,0.6,0.4444444444444444,0.1111111111111111,121
48,ID_839160e1d,190826.71317829457,0,5,0,1,1,1,1.0,0,1,1,1,3,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6ddd55b3e,1,2,0,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,8,4,4,9.0,12.159121034371921,0.4,38165.34263565891,64,9,0.3333333333333333,0.6,0.4444444444444444,0.1111111111111111,121
49,ID_340865cda,190826.71317829457,0,5,0,1,1,1,1.0,0,1,1,1,3,3,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6ddd55b3e,1,2,0,0,0,0,0,1,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,48,4,4,9.0,12.159121034371921,0.4,38165.34263565891,2304,9,0.3333333333333333,0.6,0.4444444444444444,0.1111111111111111,121
50,ID_eb1d477b3,120000.0,0,5,0,1,1,0,0.0,0,1,1,2,4,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,652a7ffa0,2,2,0,0,1,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,8,2,1,4.0,11.695247021764184,0.4,24000.0,64,16,0.5,0.8,0.5625,0.0625,121
51,ID_1edc6734e,120000.0,0,5,0,1,1,0,0.0,0,1,1,2,4,4,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,652a7ffa0,2,2,0,0,0,0,0,1,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,44,2,1,4.0,11.695247021764184,0.4,24000.0,1936,16,0.5,0.8,0.5625,0.0625,121
52,ID_68cdfd374,120000.0,0,5,0,1,1,0,0.0,0,1,1,2,4,4,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,652a7ffa0,2,2,0,0,0,0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,14,2,1,4.0,11.695247021764184,0.4,24000.0,196,16,0.5,0.8,0.5625,0.0625,121
53,ID_be0fdb30f,120000.0,0,5,0,1,1,0,0.0,0,1,1,2,4,4,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,652a7ffa0,2,2,0,0,0,0,0,1,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,42,2,1,4.0,11.695247021764184,0.4,24000.0,1764,16,0.5,0.8,0.5625,0.0625,121
54,ID_88d6dc9be,168000.0,0,5,0,1,1,0,0.0,1,1,0,2,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,b9d64d752,2,2,0,0,0,1,0,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,13,4,1,4.0,12.031719258385396,0.6,33600.0,169,16,0.5,0.8,0.25,0.25,49
55,ID_e2d67d5bb,168000.0,0,5,0,1,1,0,0.0,1,1,0,2,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,b9d64d752,2,2,0,0,1,0,0,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,10,4,1,4.0,12.031719258385396,0.6,33600.0,100,16,0.5,0.8,0.25,0.25,49
56,ID_39794350a,168000.0,0,5,0,1,1,0,0.0,1,1,0,2,4,4,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b9d64d752,2,2,0,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,37,4,1,4.0,12.031719258385396,0.6,33600.0,1369,16,0.5,0.8,0.25,0.25,49
57,ID_91fc6ef60,168000.0,0,5,0,1,1,0,0.0,1,1,0,2,4,4,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,b9d64d752,2,2,0,0,0,0,0,1,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,36,4,1,4.0,12.031719258385396,0.6,33600.0,1296,16,0.5,0.8,0.25,0.25,49
58,ID_a0fb0a5c4,40000.0,0,1,0,0,0,0,0.0,0,1,0,0,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,09a26c158,0,1,1,0,0,0,1,0,0,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,71,2,0,0.0,10.596634733096073,1.0,40000.0,5041,4,0.0,2.0,0.0,1.0,49
59,ID_b00eafd98,155000.0,0,3,0,1,1,0,0.0,0,1,0,1,2,2,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e2f9717d3,0,2,0,0,0,0,0,0,0,0,1,0,1,2.0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,30,4,1,9.0,11.951180395901384,0.3333333333333333,51666.666666666664,900,4,0.0,0.6666666666666666,0.25,0.25,196
60,ID_332252b98,155000.0,0,3,0,1,1,0,0.0,0,1,0,1,2,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,e2f9717d3,0,2,0,0,0,1,0,0,0,0,0,0,1,2.0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,29,4,1,9.0,11.951180395901384,0.3333333333333333,51666.666666666664,841,4,0.0,0.6666666666666666,0.25,0.25,196
61,ID_1db0ed392,288393.68253968254,0,6,0,1,1,1,2.0,0,2,0,1,3,3,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65d20b573,0,3,1,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,1,0,55,4,4,49.0,12.572081778950798,0.5,48065.613756613755,3025,16,0.0,0.6666666666666666,0.1111111111111111,0.4444444444444444,196
62,ID_c70e4a951,288393.68253968254,0,6,0,1,1,1,2.0,0,2,0,1,3,3,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65d20b573,0,3,1,0,0,0,0,1,0,0,0,0,3,1.0,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,1,0,70,4,4,49.0,12.572081778950798,0.5,48065.613756613755,4900,16,0.0,0.6666666666666666,0.1111111111111111,0.4444444444444444,196
63,ID_f1a8c2996,288393.68253968254,0,6,0,1,1,1,2.0,0,2,0,1,3,3,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,65d20b573,0,3,1,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,1,0,26,4,4,49.0,12.572081778950798,0.5,48065.613756613755,676,16,0.0,0.6666666666666666,0.1111111111111111,0.4444444444444444,196
64,ID_6e9d356d7,96000.0,0,6,0,1,1,0,0.0,0,0,0,1,1,1,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,d9281c805,0,1,1,0,0,0,1,0,0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,71,2,1,1.0,11.472103470449973,0.5,16000.0,5041,4,0.0,0.3333333333333333,1.0,0.0,81
65,ID_5a72ab074,200000.0,0,3,0,1,1,0,0.0,1,1,1,2,5,5,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5f7699c70,2,3,0,0,0,0,1,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,30,4,1,25.0,12.206072645530174,0.6666666666666666,66666.66666666667,900,25,0.4,1.6666666666666667,0.36,0.16000000000000003,81
66,ID_18e808ee5,200000.0,0,3,0,1,1,0,0.0,1,1,1,2,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5f7699c70,2,3,0,0,1,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,11,4,1,25.0,12.206072645530174,0.6666666666666666,66666.66666666667,121,25,0.4,1.6666666666666667,0.36,0.16000000000000003,81
67,ID_bd34e0c6a,200000.0,0,3,0,1,1,0,0.0,1,1,1,2,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5f7699c70,2,3,0,1,0,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,1,4,1,25.0,12.206072645530174,0.6666666666666666,66666.66666666667,1,25,0.4,1.6666666666666667,0.36,0.16000000000000003,81
68,ID_b8802d92d,200000.0,0,3,0,1,1,0,0.0,1,1,1,2,5,5,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5f7699c70,2,3,0,0,0,0,1,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,29,4,1,25.0,12.206072645530174,0.6666666666666666,66666.66666666667,841,25,0.4,1.6666666666666667,0.36,0.16000000000000003,81
69,ID_5cba5f4d4,200000.0,0,3,0,1,1,0,0.0,1,1,1,2,5,5,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5f7699c70,2,3,0,0,0,0,1,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,60,4,1,25.0,12.206072645530174,0.6666666666666666,66666.66666666667,3600,25,0.4,1.6666666666666667,0.36,0.16000000000000003,81
70,ID_c5bfe390e,288393.68253968254,0,6,0,1,1,0,0.0,1,1,0,2,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,a0a822586,1,3,1,1,0,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,7,4,1,16.0,12.572081778950798,0.3333333333333333,48065.613756613755,49,25,0.2,0.8333333333333334,0.25,0.25,225
71,ID_f70aba49f,288393.68253968254,0,6,0,1,1,0,0.0,1,1,0,2,4,4,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a0a822586,1,3,1,0,0,0,0,0,0,0,1,0,2,2.0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,40,4,1,16.0,12.572081778950798,0.3333333333333333,48065.613756613755,1600,25,0.2,0.8333333333333334,0.25,0.25,225
72,ID_8d1510a53,288393.68253968254,0,6,0,1,1,0,0.0,1,1,0,2,4,4,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,a0a822586,1,3,1,0,0,0,0,0,0,0,1,0,2,2.0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,45,4,1,16.0,12.572081778950798,0.3333333333333333,48065.613756613755,2025,25,0.2,0.8333333333333334,0.25,0.25,225
73,ID_c52da52d4,288393.68253968254,0,6,0,1,1,0,0.0,1,1,0,2,4,4,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,a0a822586,1,3,1,0,0,0,0,0,0,1,0,0,2,2.0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,74,4,1,16.0,12.572081778950798,0.3333333333333333,48065.613756613755,5476,25,0.2,0.8333333333333334,0.25,0.25,225
74,ID_4f75bf2e4,350000.0,0,6,0,1,1,1,3.0,0,1,0,2,3,3,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b2ceb3e5c,1,2,0,0,0,0,0,0,0,0,1,0,3,1.0,0,1,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,57,4,4,64.0,12.765688433465597,0.5,58333.333333333336,3249,9,0.3333333333333333,0.5,0.4444444444444444,0.1111111111111111,256
75,ID_dd93e20ec,350000.0,0,6,0,1,1,1,3.0,0,1,0,2,3,3,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,b2ceb3e5c,1,2,0,0,0,0,1,0,0,0,0,0,3,1.0,0,1,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,17,4,4,64.0,12.765688433465597,0.5,58333.333333333336,289,9,0.3333333333333333,0.5,0.4444444444444444,0.1111111111111111,256
76,ID_c8f69febe,350000.0,0,6,0,1,1,1,3.0,0,1,0,2,3,3,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,b2ceb3e5c,1,2,0,0,0,0,0,0,0,0,1,0,3,1.0,0,1,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,40,4,4,64.0,12.765688433465597,0.5,58333.333333333336,1600,9,0.3333333333333333,0.5,0.4444444444444444,0.1111111111111111,256
77,ID_32e57e6be,270000.0,0,6,0,1,1,0,0.0,1,1,0,1,3,3,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69bfa2895,1,2,0,0,0,0,0,0,0,0,1,0,3,1.0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,0,1,0,41,4,1,16.0,12.506177237980511,0.5,45000.0,1681,9,0.3333333333333333,0.5,0.1111111111111111,0.4444444444444444,196
78,ID_67204372d,270000.0,0,6,0,1,1,0,0.0,1,1,0,1,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69bfa2895,1,2,0,0,1,0,0,0,0,0,0,0,3,1.0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,0,1,0,8,4,1,16.0,12.506177237980511,0.5,45000.0,64,9,0.3333333333333333,0.5,0.1111111111111111,0.4444444444444444,196
79,ID_c946fea9c,270000.0,0,6,0,1,1,0,0.0,1,1,0,1,3,3,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69bfa2895,1,2,0,0,0,0,0,0,0,0,1,0,3,1.0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,0,1,0,44,4,1,16.0,12.506177237980511,0.5,45000.0,1936,9,0.3333333333333333,0.5,0.1111111111111111,0.4444444444444444,196
80,ID_202c0a339,300000.0,0,7,0,1,1,1,1.0,0,1,0,2,3,3,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bcc196e5a,0,3,0,0,0,0,0,0,0,0,1,0,4,0.75,0,0,1,0,0,1,1,1,3,1,0,0,0,0,0,1,0,60,4,4,36.0,12.611537753638338,0.5714285714285714,42857.142857142855,3600,9,0.0,0.42857142857142855,0.4444444444444444,0.1111111111111111,169
81,ID_0f688cf40,300000.0,0,7,0,1,1,1,1.0,0,1,0,2,3,3,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,bcc196e5a,0,3,0,0,0,0,0,0,0,0,1,0,4,0.75,0,0,1,0,0,1,1,1,3,1,0,0,0,0,0,1,0,29,4,4,36.0,12.611537753638338,0.5714285714285714,42857.142857142855,841,9,0.0,0.42857142857142855,0.4444444444444444,0.1111111111111111,169
82,ID_d7af7b303,300000.0,0,7,0,1,1,1,1.0,0,1,0,2,3,3,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,bcc196e5a,0,3,0,0,0,0,0,0,0,0,1,0,4,0.75,0,0,1,0,0,1,1,1,3,1,0,0,0,0,0,1,0,31,4,4,36.0,12.611537753638338,0.5714285714285714,42857.142857142855,961,9,0.0,0.42857142857142855,0.4444444444444444,0.1111111111111111,169
